Date/Time,Hs,Hmax,Tp,Tz,Peak Direction,SST
15/03/2018 19:00,2.507,4.482,10.449,6.918,94,25.85
15/03/2018 19:30,2.651,4.31,9.965,6.894,87,25.8
15/03/2018 20:00,2.32,3.62,9.664,6.476,91,25.8
15/03/2018 20:30,2.382,4.3,9.981,6.34,84,25.85
15/03/2018 21:00,2.325,3.86,10.369,6.947,91,25.85
15/03/2018 21:30,2.242,3.67,9.75,6.707,98,25.85
15/03/2018 22:00,2.169,3.69,9.665,6.625,84,25.85
15/03/2018 22:30,2.52,3.69,9.786,7.031,83,25.85
15/03/2018 23:00,2.352,3.65,10.048,6.876,95,25.85
15/03/2018 23:30,2.355,4.62,9.369,6.671,94,25.85
16/03/2018 0:00,2.179,3.17,9.621,6.47,91,25.85
16/03/2018 0:30,2.095,3.17,10.097,6.627,98,25.8
16/03/2018 1:00,2.251,3.41,9.359,7.202,97,25.8
16/03/2018 1:30,1.957,3.9,10.185,6.432,88,25.8
16/03/2018 2:00,2.087,3.33,9.783,6.403,87,25.8
16/03/2018 2:30,2.089,3.49,9.308,6.608,84,25.8
16/03/2018 3:00,1.852,3.06,9.014,6.445,92,25.8
16/03/2018 3:30,1.809,3.09,9.085,6.327,84,25.85
16/03/2018 4:00,1.767,2.93,9.352,6.396,95,25.85
16/03/2018 4:30,1.875,3.58,9.42,6.503,90,25.85
16/03/2018 5:00,1.853,2.75,9.321,6.645,88,25.85
16/03/2018 5:30,1.634,2.83,8.966,6.12,94,25.85
16/03/2018 6:00,1.737,3.17,9.324,6.642,87,25.85
16/03/2018 6:30,1.836,3.24,9.674,6.637,95,25.85
16/03/2018 7:00,1.799,3.17,9.288,6.355,91,25.85
16/03/2018 7:30,1.83,2.83,9.688,6.573,90,25.85
16/03/2018 8:00,1.8,3.03,9.254,6.468,98,25.9
16/03/2018 8:30,1.749,3.04,8.874,6.562,94,25.9
16/03/2018 9:00,1.611,3.05,9.136,6.03,91,25.9
16/03/2018 9:30,1.432,2.31,8.471,5.986,92,25.9
16/03/2018 10:00,1.605,2.58,9.316,6.394,85,25.95
16/03/2018 10:30,1.581,2.24,9.637,6.205,90,25.95
16/03/2018 11:00,1.75,2.84,9.205,6.426,85,26
16/03/2018 11:30,1.473,2.76,9.038,5.911,92,26.05
16/03/2018 12:00,1.557,2.77,8.635,5.899,94,26.05
16/03/2018 12:30,1.544,2.37,9.077,6.184,95,26.05
16/03/2018 13:00,1.491,2.44,9.34,5.704,90,26.1
16/03/2018 13:30,1.517,2.1,9.304,6.244,97,26.1
16/03/2018 14:00,1.572,2.56,8.609,6.144,101,26.15
16/03/2018 14:30,1.494,2.36,8.86,6.09,94,26.2
16/03/2018 15:00,1.522,2.68,8.678,5.921,97,26.2
16/03/2018 15:30,1.515,2.49,8.877,6.031,101,26.2
16/03/2018 16:00,1.483,2.59,8.824,5.823,98,26.2
16/03/2018 16:30,1.514,2.68,9.215,5.621,94,26.2
16/03/2018 17:00,1.677,2.94,8.649,5.788,92,26.15
16/03/2018 17:30,1.48,2.38,9.219,5.582,95,26.2
16/03/2018 18:00,1.551,2.59,8.548,5.624,92,26.1
16/03/2018 18:30,1.558,2.67,8.156,5.347,98,26.1
16/03/2018 19:00,1.717,3.26,8.741,5.588,97,26.05
16/03/2018 19:30,1.591,2.56,8.772,5.403,92,26
16/03/2018 20:00,1.641,2.414,8.562,5.268,98,26
16/03/2018 20:30,1.679,2.52,7.911,5.459,98,25.95
16/03/2018 21:00,1.524,2.6,8.525,5.343,99,26
16/03/2018 21:30,1.593,2.68,8.538,5.427,97,25.95
16/03/2018 22:00,1.558,2.58,8.235,5.399,94,25.95
16/03/2018 22:30,1.757,3.14,9.173,5.508,98,25.95
16/03/2018 23:00,1.642,2.39,8.199,5.528,98,25.95
16/03/2018 23:30,1.714,2.56,8.901,5.679,95,25.95
17/03/2018 0:00,1.696,2.56,8.517,5.381,95,25.95
17/03/2018 0:30,1.742,2.75,8.586,5.706,97,25.9
17/03/2018 1:00,1.559,2.38,8.27,5.488,97,25.9
17/03/2018 1:30,1.69,2.6,8.191,5.713,95,25.9
17/03/2018 2:00,1.609,3.05,8.069,5.505,98,25.85
17/03/2018 2:30,1.711,2.92,8.823,5.956,101,25.9
17/03/2018 3:00,1.628,3.31,8.87,5.629,98,25.85
17/03/2018 3:30,1.578,2.69,7.898,5.583,95,25.85
17/03/2018 4:00,1.751,2.89,7.422,5.863,97,25.85
17/03/2018 4:30,1.61,2.58,8.216,5.744,101,25.8
17/03/2018 5:00,1.557,2.68,8.248,5.547,99,25.8
17/03/2018 5:30,1.772,2.84,8.247,5.819,98,25.8
17/03/2018 6:00,1.541,2.62,7.854,5.585,98,25.8
17/03/2018 6:30,1.604,2.49,7.935,5.894,106,25.8
17/03/2018 7:00,1.753,3.08,7.849,5.73,95,25.8
17/03/2018 7:30,1.714,2.8,7.94,5.914,101,25.8
17/03/2018 8:00,1.719,2.91,8.443,6.024,102,25.85
17/03/2018 8:30,1.552,3.01,8.425,5.784,97,25.85
17/03/2018 9:00,1.589,2.62,8.114,5.789,95,25.9
17/03/2018 9:30,1.546,2.69,8.182,5.693,98,25.9
17/03/2018 10:00,1.551,2.87,8.52,5.624,105,25.9
17/03/2018 10:30,1.473,2.43,8.244,5.394,99,25.95
17/03/2018 11:00,1.452,2.34,7.842,5.536,99,25.95
17/03/2018 11:30,1.419,2.29,8.066,5.51,105,26
17/03/2018 12:00,1.455,2.23,8.243,5.407,98,26
17/03/2018 12:30,1.342,2.5,7.982,5.395,99,26.05
17/03/2018 13:00,1.405,2.62,8.038,5.531,97,26.1
17/03/2018 13:30,1.302,2.1,7.901,5.188,99,26.1
17/03/2018 14:00,1.394,2.67,8.263,5.184,105,26.1
17/03/2018 14:30,1.348,2.34,8.365,5.277,104,26.1
17/03/2018 15:00,1.474,2.23,8.209,5.544,102,26.1
17/03/2018 15:30,1.394,2.33,8.496,5.312,108,26.1
17/03/2018 16:00,1.329,2.13,8.301,5.327,98,26.15
17/03/2018 16:30,1.365,2.7,7.746,5.107,102,26.1
17/03/2018 17:00,1.329,2.263,7.847,5.074,105,26.1
17/03/2018 17:30,1.35,2.05,8.187,5.288,102,26.1
17/03/2018 18:00,1.401,2.63,8.12,5.298,104,26.05
17/03/2018 18:30,1.34,2.38,7.6,5.055,105,26.05
17/03/2018 19:00,1.379,2.18,7.927,5.151,108,26.05
17/03/2018 19:30,1.511,2.44,7.776,5.485,101,26.05
17/03/2018 20:00,1.36,2.51,6.599,5.188,109,26.05
17/03/2018 20:30,1.362,2.36,8.166,5.126,104,26.05
17/03/2018 21:00,1.473,2.61,8.175,5.23,111,26.05
17/03/2018 21:30,1.452,2.27,7.897,5.303,108,26
17/03/2018 22:00,1.349,2.82,7.828,5.17,108,26
17/03/2018 22:30,1.328,2.26,7.536,5.274,106,26
17/03/2018 23:00,1.395,2.4,7.771,5.611,101,26
17/03/2018 23:30,1.304,2.24,8.15,5.19,105,26
18/03/2018 0:00,1.343,2.2,7.31,5.371,101,26
18/03/2018 0:30,1.39,2.683,7.269,5.244,108,26
18/03/2018 1:00,1.384,2.01,7.636,5.447,101,26
18/03/2018 1:30,1.438,2.94,7.584,5.505,106,26
18/03/2018 2:00,1.405,2.43,7.084,5.309,102,26
18/03/2018 2:30,1.393,2.23,7.562,5.398,111,26
18/03/2018 3:00,1.349,2.22,8.109,5.459,105,26.05
18/03/2018 3:30,1.351,2.52,8.147,5.567,104,26
18/03/2018 4:00,1.359,2.32,7.472,5.568,101,26
18/03/2018 4:30,1.393,2.26,7.584,5.373,105,26
18/03/2018 5:00,1.332,2.71,7.621,5.268,106,26
18/03/2018 5:30,1.397,2.26,7.429,5.5,105,26
18/03/2018 6:00,1.288,2.11,14.558,5.351,102,26
18/03/2018 6:30,1.301,2.29,7.024,5.451,113,26
18/03/2018 7:00,1.255,2.04,13.877,5.602,104,26
18/03/2018 7:30,1.243,2.07,7.638,5.503,119,26
18/03/2018 8:00,1.209,2.26,7.594,5.295,113,26
18/03/2018 8:30,1.218,1.96,6.78,5.386,104,26
18/03/2018 9:00,1.247,2.27,13.76,5.523,108,26
18/03/2018 9:30,1.173,1.84,13.888,5.212,106,26
18/03/2018 10:00,1.162,1.9,14.249,5.094,120,26.05
18/03/2018 10:30,1.11,1.77,13.235,5.173,116,26.05
18/03/2018 11:00,1.059,1.76,13.804,5.08,113,26.1
18/03/2018 11:30,1.086,1.9,13.849,5.172,111,26.1
18/03/2018 12:00,1.078,2.02,14.702,5.072,113,26.15
18/03/2018 12:30,0.993,1.64,13.474,5.118,115,26.2
18/03/2018 13:00,1.048,1.73,13.554,5.058,102,26.2
18/03/2018 13:30,0.976,1.49,13.588,5.06,106,26.25
18/03/2018 14:00,0.947,1.52,13.186,5.104,106,26.3
18/03/2018 14:30,0.954,1.65,12.862,5.137,102,26.35
18/03/2018 15:00,0.88,1.43,12.246,5.013,90,26.4
18/03/2018 15:30,0.943,1.77,13.028,5.213,122,26.4
18/03/2018 16:00,0.87,1.45,12.401,5.197,118,26.35
18/03/2018 16:30,0.8,1.18,12.747,5.039,119,26.35
18/03/2018 17:00,0.823,1.36,12.736,5.339,118,26.35
18/03/2018 17:30,0.877,1.39,13.094,5.628,128,26.35
18/03/2018 18:00,0.798,1.46,13.117,5.256,123,26.35
18/03/2018 18:30,0.793,1.39,12.153,5.444,122,26.35
18/03/2018 19:00,0.803,1.28,13.791,5.384,95,26.35
18/03/2018 19:30,0.817,1.27,11.543,4.876,119,26.3
18/03/2018 20:00,0.774,1.26,13.208,4.96,112,26.3
18/03/2018 20:30,0.789,1.3,14.626,5.251,125,26.25
18/03/2018 21:00,0.793,1.35,12.764,5.324,109,26.25
18/03/2018 21:30,0.763,1.58,5.817,4.974,108,26.25
18/03/2018 22:00,0.789,1.25,13.745,5.079,99,26.25
18/03/2018 22:30,0.739,1.21,12.143,5.274,120,26.2
18/03/2018 23:00,0.735,1.27,10.907,5.008,108,26.2
18/03/2018 23:30,0.732,1.15,11.702,4.938,116,26.2
19/03/2018 0:00,0.759,1.2,12.665,5.017,102,26.2
19/03/2018 0:30,0.729,1.24,12.114,4.983,115,26.2
19/03/2018 1:00,0.75,1.23,13.739,5.169,109,26.2
19/03/2018 1:30,0.754,1.49,12.009,5.017,109,26.2
19/03/2018 2:00,0.756,1.32,12.162,5.009,102,26.2
19/03/2018 2:30,0.802,1.31,13.011,5.423,102,26.15
19/03/2018 3:00,0.782,1.29,13.025,5.154,118,26.2
19/03/2018 3:30,0.721,1.26,12.767,4.899,108,26.15
19/03/2018 4:00,0.739,1.17,13.565,5.061,123,26.15
19/03/2018 4:30,0.74,1.29,12.959,5.196,109,26.15
19/03/2018 5:00,0.709,1.17,12.258,4.657,115,26.15
19/03/2018 5:30,0.743,1.34,12.345,4.828,109,26.15
19/03/2018 6:00,0.762,1.13,13.746,4.906,97,26.15
19/03/2018 6:30,0.732,1.32,13.483,4.821,109,26.15
19/03/2018 7:00,0.715,1.44,13.468,4.768,94,26.15
19/03/2018 7:30,0.718,1.23,13.735,4.674,112,26.15
19/03/2018 8:00,0.722,1.13,13.657,4.553,112,26.15
19/03/2018 8:30,0.752,1.23,13.346,4.688,84,26.15
19/03/2018 9:00,0.723,1.25,13.873,4.746,118,26.15
19/03/2018 9:30,0.707,1.17,12.922,4.517,125,26.2
19/03/2018 10:00,0.708,1.2,13.246,4.703,118,26.2
19/03/2018 10:30,0.706,1.12,12.983,4.686,118,26.2
19/03/2018 11:00,0.675,1.11,12.931,4.613,111,26.25
19/03/2018 11:30,0.675,1.13,12.856,4.692,120,26.25
19/03/2018 12:00,0.706,1.12,11.963,4.739,92,26.25
19/03/2018 12:30,0.645,1.13,13.723,4.693,83,26.25
19/03/2018 13:00,0.684,1.13,13.277,5.015,92,26.25
19/03/2018 13:30,0.673,1.04,12.904,4.949,112,26.25
19/03/2018 14:00,0.685,1.08,13.493,4.974,104,26.25
19/03/2018 14:30,0.637,1.08,13.177,5.035,119,26.35
19/03/2018 15:00,0.649,1.16,11.293,4.995,108,26.4
19/03/2018 15:30,0.707,1.18,13.54,5.095,66,26.4
19/03/2018 16:00,0.692,1.16,13.699,5.087,88,26.4
19/03/2018 16:30,0.679,1.14,12.551,4.704,92,26.35
19/03/2018 17:00,0.68,1.17,13.702,4.708,98,26.35
19/03/2018 17:30,0.708,1.29,12.843,4.473,83,26.3
19/03/2018 18:00,0.693,1,13.697,4.323,105,26.3
19/03/2018 18:30,0.724,1.05,12.711,4.524,101,26.25
19/03/2018 19:00,0.707,1.18,11.033,4.374,74,26.25
19/03/2018 19:30,0.713,1.24,12.953,4.358,56,26.25
19/03/2018 20:00,0.765,1.45,4.207,4.261,97,26.25
19/03/2018 20:30,0.741,1.34,12.747,4.427,57,26.25
19/03/2018 21:00,0.759,1.37,6.309,4.101,104,26.25
19/03/2018 21:30,0.794,1.29,12.325,4.372,104,26.25
19/03/2018 22:00,0.79,1.3,12.96,4.155,81,26.25
19/03/2018 22:30,0.847,1.51,4.01,4.19,85,26.2
19/03/2018 23:00,0.908,1.67,4.824,4.361,112,26.2
19/03/2018 23:30,0.922,1.44,4.714,4.408,85,26.2
20/03/2018 0:00,0.968,1.54,5.468,4.408,99,26.2
20/03/2018 0:30,1.036,1.57,5.98,4.6,105,26.2
20/03/2018 1:00,1.044,1.94,5.552,4.403,105,26.2
20/03/2018 1:30,0.999,1.8,5.852,4.601,102,26.2
20/03/2018 2:00,1.046,1.62,6.225,4.68,99,26.2
20/03/2018 2:30,1.061,1.55,5.172,4.518,97,26.15
20/03/2018 3:00,1.1,1.79,5.358,4.4,108,26.15
20/03/2018 3:30,1.14,2.16,5.642,4.548,91,26.15
20/03/2018 4:00,1.183,1.9,5.217,4.506,101,26.15
20/03/2018 4:30,1.242,2.17,5.488,4.561,104,26.15
20/03/2018 5:00,1.126,2.02,5.464,4.609,104,26.15
20/03/2018 5:30,1.251,1.93,5.652,4.749,92,26.15
20/03/2018 6:00,1.125,1.92,5.964,4.675,91,26.15
20/03/2018 6:30,1.131,2.06,5.604,4.581,91,26.15
20/03/2018 7:00,1.126,1.97,5.198,4.693,90,26.15
20/03/2018 7:30,1.154,1.99,5.198,4.661,104,26.15
20/03/2018 8:00,1.154,1.81,6.158,4.773,85,26.15
20/03/2018 8:30,1.075,1.85,5.657,4.667,81,26.15
20/03/2018 9:00,1.104,1.65,5.329,4.663,97,26.15
20/03/2018 9:30,1.078,1.93,6.549,4.745,101,26.2
20/03/2018 10:00,1.013,2.15,6.354,4.741,77,26.2
20/03/2018 10:30,0.984,1.68,6.682,4.648,75,26.25
20/03/2018 11:00,1.078,1.79,6.995,4.705,78,26.25
20/03/2018 11:30,1.015,1.63,6.877,4.522,77,26.25
20/03/2018 12:00,1.022,1.94,6.56,4.643,78,26.3
20/03/2018 12:30,0.977,1.66,6.627,4.518,80,26.3
20/03/2018 13:00,1.008,2.24,6.185,4.642,74,26.3
20/03/2018 13:30,1.002,1.5,6.124,4.74,83,26.35
20/03/2018 14:00,0.949,1.61,6.973,4.715,81,26.35
20/03/2018 14:30,0.917,1.55,6.375,4.424,83,26.35
20/03/2018 15:00,0.99,1.52,6.588,4.713,80,26.35
20/03/2018 15:30,1.022,1.95,6.033,4.659,84,26.35
20/03/2018 16:00,1.064,1.74,12.746,4.73,81,26.35
20/03/2018 16:30,1.097,1.71,5.978,4.768,75,26.3
20/03/2018 17:00,1.035,1.88,7.236,4.624,75,26.3
20/03/2018 17:30,1.11,1.63,12.087,4.743,77,26.3
20/03/2018 18:00,1.136,2.18,12.061,4.417,120,26.25
20/03/2018 18:30,1.177,1.93,6.621,4.518,108,26.25
20/03/2018 19:00,1.166,1.94,11.498,4.573,106,26.25
20/03/2018 19:30,1.236,2.181,4.861,4.453,119,26.25
20/03/2018 20:00,1.316,2.47,5.654,4.587,80,26.25
20/03/2018 20:30,1.413,2.32,5.633,4.786,99,26.25
20/03/2018 21:00,1.377,2.32,5.205,4.961,115,26.25
20/03/2018 21:30,1.423,2.287,11.27,4.835,116,26.2
20/03/2018 22:00,1.396,2.44,5.517,4.883,116,26.2
20/03/2018 22:30,1.482,2.59,5.889,4.973,90,26.2
20/03/2018 23:00,1.493,2.63,5.804,4.931,83,26.2
20/03/2018 23:30,1.496,2.43,6.255,4.824,88,26.15
21/03/2018 0:00,1.514,2.29,5.733,5.235,85,26.15
21/03/2018 0:30,1.549,2.74,6.145,4.951,108,26.15
21/03/2018 1:00,1.497,2.46,6.392,5.28,91,26.15
21/03/2018 1:30,1.498,3.12,6.205,5.236,81,26.15
21/03/2018 2:00,1.471,2.85,6.383,4.819,88,26.15
21/03/2018 2:30,1.579,3.36,6.67,4.986,104,26.15
21/03/2018 3:00,1.58,2.39,10.256,5.192,80,26.15
21/03/2018 3:30,1.638,2.41,6.342,5.145,116,26.15
21/03/2018 4:00,1.644,2.66,6.585,5.101,84,26.1
21/03/2018 4:30,1.617,2.683,6.033,5.364,80,26.15
21/03/2018 5:00,1.752,3.1,6.133,5.16,90,26.15
21/03/2018 5:30,1.776,3.614,6.716,5.122,91,26.15
21/03/2018 6:00,1.816,3.01,6.762,5.307,85,26.15
21/03/2018 6:30,1.789,2.83,6.433,5.29,85,26.15
21/03/2018 7:00,1.859,3.711,6.138,5.294,85,26.15
21/03/2018 7:30,1.872,2.95,6.603,5.182,94,26.15
21/03/2018 8:00,1.973,3.863,6.556,5.351,88,26.1
21/03/2018 8:30,2.036,3.232,6.52,5.514,91,26.15
21/03/2018 9:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
21/03/2018 9:30,2.166,3.7,6.364,5.322,109,26.15
21/03/2018 10:00,2.082,3.484,6.693,5.508,84,26.15
21/03/2018 10:30,2.044,3.54,6.36,5.477,98,26.15
21/03/2018 11:00,2.07,3,7,5.741,120,26.15
21/03/2018 11:30,1.991,3.11,6.785,5.626,104,26.15
21/03/2018 12:00,2.048,3.59,7.083,5.544,109,26.2
21/03/2018 12:30,1.851,2.55,5.482,5.313,101,26.2
21/03/2018 13:00,2,3.27,7.568,5.268,112,26.2
21/03/2018 13:30,2.02,3.533,6.655,5.293,97,26.2
21/03/2018 14:00,2.185,4.254,7.034,5.375,111,26.2
21/03/2018 14:30,2.128,3.231,7.25,5.268,113,26.2
21/03/2018 15:00,2.089,3.27,7.797,5.446,112,26.2
21/03/2018 15:30,2.22,4.18,7.304,5.334,109,26.2
21/03/2018 16:00,2.215,4.04,7.57,5.49,91,26.2
21/03/2018 16:30,2.429,4.08,7.591,5.663,105,26.2
21/03/2018 17:00,2.321,3.99,7.257,5.539,112,26.2
21/03/2018 17:30,2.471,4.44,8.069,5.853,105,26.2
21/03/2018 18:00,2.148,3.58,7.022,5.457,116,26.15
21/03/2018 18:30,2.355,3.59,7.813,5.655,109,26.15
21/03/2018 19:00,2.441,4.26,7.327,5.629,113,26.15
21/03/2018 19:30,2.586,4.25,8.366,6.103,111,26.15
21/03/2018 20:00,2.523,5.26,7.638,6.096,111,26.15
21/03/2018 20:30,2.533,4.33,7.562,6.245,105,26.15
21/03/2018 21:00,2.405,4.52,7.816,5.883,109,26.15
21/03/2018 21:30,2.451,5.2,7.63,5.682,108,26.15
21/03/2018 22:00,2.561,3.949,7.872,5.895,106,26.15
21/03/2018 22:30,2.572,4.155,7.824,6.263,113,26.15
21/03/2018 23:00,2.456,4.056,8.217,6.006,108,26.15
21/03/2018 23:30,2.524,4.81,7.866,5.921,115,26.15
22/03/2018 0:00,2.395,4.424,8.896,6.167,98,26.15
22/03/2018 0:30,2.522,4.18,8.896,6.073,109,26.1
22/03/2018 1:00,2.524,3.852,7.792,6.096,97,26.1
22/03/2018 1:30,2.309,3.91,8.906,5.898,98,26.1
22/03/2018 2:00,2.58,4.21,8.924,6.319,97,26.1
22/03/2018 2:30,2.536,3.855,8.371,6.243,92,26.1
22/03/2018 3:00,2.409,4.15,8.332,5.982,90,26.1
22/03/2018 3:30,2.484,4.19,9.507,6.072,98,26.1
22/03/2018 4:00,2.532,4.107,8.57,6.051,83,26.1
22/03/2018 4:30,2.396,3.82,8.481,6.299,97,26.1
22/03/2018 5:00,2.533,5,9.35,6.095,102,26.1
22/03/2018 5:30,2.45,4.245,9.494,6.252,94,26.1
22/03/2018 6:00,2.39,3.943,9.138,6.308,95,26.05
22/03/2018 6:30,2.475,5.04,8.962,6.41,95,26.05
22/03/2018 7:00,2.56,4.15,9.284,6.116,88,26.1
22/03/2018 7:30,2.553,3.67,9.289,6.4,94,26.05
22/03/2018 8:00,2.69,4.11,9.928,6.611,78,26.1
22/03/2018 8:30,2.359,4.285,6.525,6.056,84,26.1
22/03/2018 9:00,2.528,4.199,7.86,6.044,95,26.05
22/03/2018 9:30,2.445,4.822,9.704,6.225,92,26.1
22/03/2018 10:00,2.48,4.14,10.733,6.439,83,26.05
22/03/2018 10:30,2.455,4.94,9.382,6.493,85,26.05
22/03/2018 11:00,2.293,3.36,9.812,6.363,88,26.1
22/03/2018 11:30,2.584,3.88,9.808,6.699,97,26.1
22/03/2018 12:00,2.466,4.02,9.429,6.259,80,26.1
22/03/2018 12:30,2.545,4.15,9.699,6.386,80,26.1
22/03/2018 13:00,2.354,3.96,9.698,6.238,90,26.15
22/03/2018 13:30,2.409,4.43,9.343,6.444,83,26.15
22/03/2018 14:00,2.48,3.74,10.248,6.46,91,26.15
22/03/2018 14:30,2.26,3.58,8.502,6.147,84,26.15
22/03/2018 15:00,2.455,4.3,10.27,6.423,95,26.15
22/03/2018 15:30,2.361,3.54,10.721,6.566,87,26.15
22/03/2018 16:00,2.274,4.49,8.523,6.091,94,26.15
22/03/2018 16:30,2.334,4.012,9.427,6.261,85,26.15
22/03/2018 17:00,2.472,4.13,9.454,6.482,88,26.15
22/03/2018 17:30,2.41,4.19,9.83,6.396,83,26.15
22/03/2018 18:00,2.404,3.57,10.242,6.598,88,26.1
22/03/2018 18:30,2.298,3.29,9.444,5.921,88,26.1
22/03/2018 19:00,2.185,3.5,9.372,6.282,90,26.1
22/03/2018 19:30,2.396,3.87,9.704,6.356,90,26.1
22/03/2018 20:00,2.426,4.25,9.833,6.524,102,26.1
22/03/2018 20:30,2.349,3.8,10.721,6.374,83,26.1
22/03/2018 21:00,2.396,3.63,9.344,6.755,98,26.05
22/03/2018 21:30,2.293,3.46,9.904,6.46,97,26.05
22/03/2018 22:00,2.301,3.8,10.767,6.373,98,26.05
22/03/2018 22:30,2.288,3.82,8.57,6.325,92,26.05
22/03/2018 23:00,2.369,4.28,10.839,6.538,92,26.05
22/03/2018 23:30,2.462,4.9,10.248,6.614,105,26.05
23/03/2018 0:00,2.442,3.55,10.82,6.39,102,26.05
23/03/2018 0:30,2.265,4.07,8.924,6.207,98,26.05
23/03/2018 1:00,2.424,3.62,10.431,6.73,90,26.05
23/03/2018 1:30,2.377,3.89,11.405,6.551,99,26.05
23/03/2018 2:00,2.445,3.79,9.716,6.498,102,26.05
23/03/2018 2:30,2.468,4.29,10.812,6.618,99,26.05
23/03/2018 3:00,2.348,4.42,9.856,6.507,97,26.05
23/03/2018 3:30,2.344,3.55,10.404,6.517,97,26.05
23/03/2018 4:00,2.333,3.47,9.979,6.542,95,26
23/03/2018 4:30,2.337,3.61,10.354,6.38,104,26
23/03/2018 5:00,2.35,3.864,10.359,6.553,99,26
23/03/2018 5:30,2.19,3.11,10.729,6.249,87,26
23/03/2018 6:00,2.529,4.26,10.257,6.802,104,26
23/03/2018 6:30,2.357,4.724,10.686,6.222,87,26
23/03/2018 7:00,2.346,3.6,10.267,6.418,87,25.95
23/03/2018 7:30,2.199,3.54,10.797,6.246,97,26
23/03/2018 8:00,2.326,3.69,11.256,6.508,88,26
23/03/2018 8:30,2.341,3.5,9.624,6.713,94,26
23/03/2018 9:00,2.473,4.11,10.295,6.607,102,26
23/03/2018 9:30,2.303,3.61,10.259,6.477,108,26
23/03/2018 10:00,2.172,3.3,8.517,6.065,95,26
23/03/2018 10:30,2.205,3.713,10.48,6.448,111,26.05
23/03/2018 11:00,2.298,3.39,9.723,6.663,109,26.05
23/03/2018 11:30,2.393,3.68,10.618,6.599,97,26.05
23/03/2018 12:00,2.267,3.42,10.693,6.606,101,26.05
23/03/2018 12:30,2.409,3.46,11.344,6.812,111,26.1
23/03/2018 13:00,2.276,4.02,10.455,6.736,108,26.1
23/03/2018 13:30,2.355,3.9,10.646,6.567,104,26.1
23/03/2018 14:00,2.361,4.11,9.628,6.534,104,26.1
23/03/2018 14:30,2.25,3.71,10.933,6.711,92,26.1
23/03/2018 15:00,2.322,3.46,9.882,7.029,104,26.1
23/03/2018 15:30,2.323,4.35,10.229,6.565,104,26.05
23/03/2018 16:00,2.462,4.14,10.345,6.793,105,26.05
23/03/2018 16:30,2.398,4.54,10.754,6.59,106,26.05
23/03/2018 17:00,2.394,3.97,9.649,6.543,101,26.05
23/03/2018 17:30,2.521,4.35,10.254,6.767,111,26.05
23/03/2018 18:00,2.299,3.45,10.684,6.523,101,26.05
23/03/2018 18:30,2.242,3.85,9.498,6.577,111,26.05
23/03/2018 19:00,2.072,3.79,10.373,6.553,112,26.05
23/03/2018 19:30,2.169,3.88,9.946,6.8,95,26
23/03/2018 20:00,2.165,3.43,10.778,6.372,106,26
23/03/2018 20:30,2.123,3.83,10.269,6.465,95,26.05
23/03/2018 21:00,2.25,3.7,9.806,6.329,104,26.05
23/03/2018 21:30,2.244,3.93,10.193,6.519,85,26.05
23/03/2018 22:00,2.096,4.33,8.552,5.823,106,26.05
23/03/2018 22:30,2.099,3.25,9.577,6.093,102,26.05
23/03/2018 23:00,2.231,3.23,9.813,6.179,112,26
23/03/2018 23:30,2.271,4.54,9.782,6.307,98,26
24/03/2018 0:00,2.332,3.58,10.219,6.412,101,26
24/03/2018 0:30,2.368,3.57,10.268,6.37,111,26
24/03/2018 1:00,2.113,3.68,10.721,6.102,104,26
24/03/2018 1:30,2.466,3.88,9.679,6.338,102,26
24/03/2018 2:00,2.302,3.68,10.243,6.12,106,26
24/03/2018 2:30,2.403,4.18,10.412,6.74,109,25.95
24/03/2018 3:00,2.302,3.86,9.952,6.518,111,26
24/03/2018 3:30,2.32,3.86,10.808,6.376,108,25.95
24/03/2018 4:00,2.285,4,10.335,6.302,104,26
24/03/2018 4:30,2.346,3.55,11.317,6.793,111,26
24/03/2018 5:00,2.249,3.14,10.675,6.222,102,25.95
24/03/2018 5:30,2.37,4.11,10.625,6.351,101,25.95
24/03/2018 6:00,2.235,3.59,9.833,6.224,98,25.95
24/03/2018 6:30,2.179,3.79,10.083,6.487,97,25.95
24/03/2018 7:00,2.208,3.28,8.889,6.434,101,25.95
24/03/2018 7:30,2.297,3.99,9.758,6.486,104,25.95
24/03/2018 8:00,2.108,4.17,8.514,6.396,97,25.95
24/03/2018 8:30,2.23,4.17,10.298,6.719,87,25.95
24/03/2018 9:00,2.218,4.19,10.185,6.585,106,25.95
24/03/2018 9:30,2.048,2.98,9.292,6.537,102,25.95
24/03/2018 10:00,2.092,4.39,8.939,6.649,85,25.95
24/03/2018 10:30,2.035,3.3,9.38,6.307,101,26
24/03/2018 11:00,2.177,3.55,10.757,6.658,85,26
24/03/2018 11:30,2.103,3.03,10.77,6.863,91,26
24/03/2018 12:00,2.16,3.26,9.8,6.913,87,26
24/03/2018 12:30,1.995,2.73,8.915,6.545,97,26
24/03/2018 13:00,2.134,3.8,8.194,6.507,94,26
24/03/2018 13:30,2.116,4.44,9.76,6.642,87,26
24/03/2018 14:00,2.058,3.57,10.797,6.517,91,26
24/03/2018 14:30,2.052,3.32,9.716,6.699,87,26
24/03/2018 15:00,2.062,3.09,9.348,6.954,94,26
24/03/2018 15:30,1.98,3.26,9.834,6.891,92,26
24/03/2018 16:00,1.922,2.89,10.291,6.58,90,26
